Drug	Target	Combine_score	BioScore	PredictScore	LiteScore
Diflunisal	UGT1A7	0.742857143	0	0.142857143	0.7
Diflunisal	ARSB	0.17	0	0	0.17
Diflunisal	ADRA1A	0.095238095	0	0.095238095	0
Diflunisal	CX3CL1	0.19047619	0	0.19047619	0
Diflunisal	TNF	0.19047619	0	0.19047619	0
Diflunisal	PDCD10	0.19047619	0	0.19047619	0
Diflunisal	TBPL2	0.196	0	0	0.196
Diflunisal	GABRB3	0.095238095	0	0.095238095	0
Diflunisal	MAPK1	0.047619048	0	0.047619048	0
Diflunisal	RPS6KA3	0.571428571	0	0.571428571	0
Diflunisal	AR	0.5	0.5	0	0
Diflunisal	FAT2	0.155	0	0	0.155
Diflunisal	PPARG	0.714285714	0.5	0.428571429	0
Diflunisal	MAP2K5	0.19047619	0	0.19047619	0
Diflunisal	GABRB2	0.095238095	0	0.095238095	0
Diflunisal	HTR2A	0.095238095	0	0.095238095	0
Diflunisal	ATP6AP2	0.19047619	0	0.19047619	0
Diflunisal	GABRG2	0.095238095	0	0.095238095	0
Diflunisal	MRPS7	0.189	0	0	0.189
Diflunisal	DRD2	0.19047619	0	0.19047619	0
Diflunisal	ANAPC2	0.619047619	0	0.619047619	0
Diflunisal	KMT2A	0.5	0.5	0	0
Diflunisal	PLA2G1B	0.142857143	0	0.142857143	0
Diflunisal	RGCC	0.619047619	0	0.619047619	0
Diflunisal	DRD3	0.19047619	0	0.19047619	0
Diflunisal	NGFR	0.19047619	0	0.19047619	0
Diflunisal	CHRM4	0.095238095	0	0.095238095	0
Diflunisal	SLC6A3	0.095238095	0	0.095238095	0
Diflunisal	SLC12A5	1	1	0	0
Diflunisal	ALOX12	0.19047619	0	0.19047619	0
Diflunisal	CREB1	0.19047619	0	0.19047619	0
Diflunisal	APLN	0.19047619	0	0.19047619	0
Diflunisal	GABRE	0.095238095	0	0.095238095	0
Diflunisal	UBA52	0.171	0	0	0.171
Diflunisal	DMC1	0.156	0	0	0.156
Diflunisal	NR2E1	0.19047619	0	0.19047619	0
Diflunisal	RTEL1	0.186	0	0	0.186
Diflunisal	RAB3GAP1	0.19047619	0	0.19047619	0
Diflunisal	ST14	0.219	0	0	0.219
Diflunisal	CYP2C9	0.5	0.5	0	0
Diflunisal	PPARD	0.571428571	0.5	0.142857143	0
Diflunisal	DOCK5	0.19047619	0	0.19047619	0
Diflunisal	AGT	0.19047619	0	0.19047619	0
Diflunisal	PTGIS	0.619047619	0	0.619047619	0
Diflunisal	GALNS	0.17	0	0	0.17
Diflunisal	ACADSB	0.047619048	0	0.047619048	0
Diflunisal	GPX4	0.19047619	0	0.19047619	0
Diflunisal	HTR3A	0.095238095	0	0.095238095	0
Diflunisal	HSPA8	0.095238095	0	0.095238095	0
Diflunisal	SCN2B	0.047619048	0	0.047619048	0
Diflunisal	GABRG3	0.095238095	0	0.095238095	0
Diflunisal	ADRA2B	0.19047619	0	0.19047619	0
Diflunisal	ALOX5AP	0.19047619	0	0.19047619	0
Diflunisal	GABRD	0.095238095	0	0.095238095	0
Diflunisal	ND1	0.095238095	0	0.095238095	0
Diflunisal	ADRB1	0.19047619	0	0.19047619	0
Diflunisal	LIPJ	0.163	0	0	0.163
Diflunisal	CCL5	0.19047619	0	0.19047619	0
Diflunisal	SCN1B	0.047619048	0	0.047619048	0
Diflunisal	HDAC7	0.19047619	0	0.19047619	0
Diflunisal	SGSH	0.17	0	0	0.17
Diflunisal	IKBKB	0.571428571	0	0.571428571	0
Diflunisal	ADRB3	0.19047619	0	0.19047619	0
Diflunisal	SEMA4B	0.166	0	0	0.166
Diflunisal	CRHR1	0.19047619	0	0.19047619	0
Diflunisal	ALDH1A1	0.5	0.5	0	0
Diflunisal	HOXA9	1	1	0	0
Diflunisal	SNCA	0.619047619	0	0.619047619	0
Diflunisal	RAB3B	0.19047619	0	0.19047619	0
Diflunisal	ADAM9	0.19047619	0	0.19047619	0
Diflunisal	RGS19	0.5	0.5	0	0
Diflunisal	HSP90B1	0.19047619	0	0.19047619	0
Diflunisal	GOPC	0.151	0	0	0.151
Diflunisal	CHUK	0.142857143	0	0.142857143	0
Diflunisal	SLC6A4	0.619047619	0	0.619047619	0
Diflunisal	TBP	0.196	0	0	0.196
Diflunisal	OPRK1	0.095238095	0	0.095238095	0
Diflunisal	ALOX12B	0.19047619	0	0.19047619	0
Diflunisal	HTR2B	0.095238095	0	0.095238095	0
Diflunisal	TNR	0.19047619	0	0.19047619	0
Diflunisal	RPS5	0.189	0	0	0.189
Diflunisal	ARSH	0.17	0	0	0.17
Diflunisal	UGT1A6	0.047619048	0	0.047619048	0
Diflunisal	GABRP	0.095238095	0	0.095238095	0
Diflunisal	PSMC5	0.476190476	0	0.476190476	0
Diflunisal	AKR1C3	0.571428571	0	0.571428571	0
Diflunisal	GUCY1A3	0.19047619	0	0.19047619	0
Diflunisal	GABRA6	0.095238095	0	0.095238095	0
Diflunisal	PRKAA1	0.571428571	0	0.571428571	0
Diflunisal	PDXP	0.19047619	0	0.19047619	0
Diflunisal	RPS6KA2	0.095238095	0	0.095238095	0
Diflunisal	SERPINB7	0.952380952	0	0.952380952	0
Diflunisal	NLGN3	0.19047619	0	0.19047619	0
Diflunisal	TDP1	0.5	0.5	0	0
Diflunisal	POLA1	0.177	0	0	0.177
Diflunisal	RPS13	0.174	0	0	0.174
Diflunisal	HTR1A	0.095238095	0	0.095238095	0
Diflunisal	PLAT	0.428571429	0	0.428571429	0
Diflunisal	ENSG00000267335	0.154	0	0	0.154
Diflunisal	MEN1	0.5	0.5	0	0
Diflunisal	DDX11	0.186	0	0	0.186
Diflunisal	MRPS15	0.174	0	0	0.174
Diflunisal	HTR1E	0.095238095	0	0.095238095	0
Diflunisal	FNDC5	0.619047619	0	0.619047619	0
Diflunisal	ITPR1	0.194	0	0	0.194
Diflunisal	ARSA	0.17	0	0	0.17
Diflunisal	KCNQ2	0.047619048	0	0.047619048	0
Diflunisal	GRIN3A	0.095238095	0	0.095238095	0
Diflunisal	SCN3A	0.047619048	0	0.047619048	0
Diflunisal	NR1H2	0.19047619	0	0.19047619	0
Diflunisal	AKR1D1	0.095238095	0	0.095238095	0
Diflunisal	DOCK4	0.19047619	0	0.19047619	0
Diflunisal	HTR7	0.095238095	0	0.095238095	0
Diflunisal	LUM	0.19047619	0	0.19047619	0
Diflunisal	TMPRSS6	0.219	0	0	0.219
Diflunisal	ALOX5	0.19047619	0	0.19047619	0
Diflunisal	BDKRB2	0.619047619	0	0.619047619	0
Diflunisal	TBXA2R	0.142857143	0	0.142857143	0
Diflunisal	AKR1B1	0.142857143	0	0.142857143	0
Diflunisal	XRCC3	0.156	0	0	0.156
Diflunisal	D2HGDH	0.19047619	0	0.19047619	0
Diflunisal	GABRQ	0.095238095	0	0.095238095	0
Diflunisal	ADRA1B	0.095238095	0	0.095238095	0
Diflunisal	LTC4S	0.19047619	0	0.19047619	0
Diflunisal	CUL1	0.476190476	0	0.476190476	0
Diflunisal	FAT3	0.176	0	0	0.176
Diflunisal	GNAO1	0.5	0.5	0	0
Diflunisal	GRIN2D	0.095238095	0	0.095238095	0
Diflunisal	DLL4	0.19047619	0	0.19047619	0
Diflunisal	LIPK	0.153	0	0	0.153
Diflunisal	NFKB1	0.785714286	0.5	0.571428571	0
Diflunisal	IL1A	0.19047619	0	0.19047619	0
Diflunisal	PARK2	0.19047619	0	0.19047619	0
Diflunisal	RARA	0.095238095	0	0.095238095	0
Diflunisal	SLC22A6	0.337142857	0	0.047619048	0.304
Diflunisal	RAD51B	0.156	0	0	0.156
Diflunisal	NEUROD2	0.619047619	0	0.619047619	0
Diflunisal	ABHD16A	0.476190476	0	0.476190476	0
Diflunisal	PNKD	0.19047619	0	0.19047619	0
Diflunisal	RIC8B	0.15	0	0	0.15
Diflunisal	VWA5A	0.179	0	0	0.179
Diflunisal	DRD4	0.19047619	0	0.19047619	0
Diflunisal	BCL2	0.428571429	0	0.428571429	0
Diflunisal	PSMD1	0.476190476	0	0.476190476	0
Diflunisal	ADORA2B	0.19047619	0	0.19047619	0
Diflunisal	PTGER3	0.19047619	0	0.19047619	0
Diflunisal	P2RY12	0.19047619	0	0.19047619	0
Diflunisal	GABRA2	0.095238095	0	0.095238095	0
Diflunisal	CUL4A	0.476190476	0	0.476190476	0
Diflunisal	SMAD3	0.19047619	0	0.19047619	0
Diflunisal	ITGB1BP1	0.19047619	0	0.19047619	0
Diflunisal	ADRB2	0.285714286	0	0.285714286	0
Diflunisal	UGT1A4	0.047619048	0	0.047619048	0
Diflunisal	COPS3	0.476190476	0	0.476190476	0
Diflunisal	GLO1	0.428571429	0	0.428571429	0
Diflunisal	CXCR1	0.428571429	0	0.428571429	0
Diflunisal	XBP1	0.19047619	0	0.19047619	0
Diflunisal	FAT1	0.176	0	0	0.176
Diflunisal	ABP1	0.418	0	0	0.418
Diflunisal	SLC22A11	0.047619048	0	0.047619048	0
Diflunisal	HPGD	0.595238095	0.5	0.19047619	0
Diflunisal	SLC34A2	0.19047619	0	0.19047619	0
Diflunisal	AVP	0.619047619	0	0.619047619	0
Diflunisal	GPX1	0.19047619	0	0.19047619	0
Diflunisal	P2RY11	0.19047619	0	0.19047619	0
Diflunisal	HMGB1	0.19047619	0	0.19047619	0
Diflunisal	GLUL	0.19047619	0	0.19047619	0
Diflunisal	NLGN2	0.19047619	0	0.19047619	0
Diflunisal	RXRA	0.547619048	0.5	0.095238095	0
Diflunisal	STS	0.17	0	0	0.17
Diflunisal	ATP13A2	0.19047619	0	0.19047619	0
Diflunisal	NAPRT	0.619047619	0	0.619047619	0
Diflunisal	RAD51	0.156	0	0	0.156
Diflunisal	LIPM	0.163	0	0	0.163
Diflunisal	PRKG1	0.19047619	0	0.19047619	0
Diflunisal	APOA1	0.19047619	0	0.19047619	0
Diflunisal	COPS5	0.476190476	0	0.476190476	0
Diflunisal	ALB	1	1	0	0.983
Diflunisal	CGB2	0.154	0	0	0.154
Diflunisal	SSH1	0.19047619	0	0.19047619	0
Diflunisal	CDC20	0.619047619	0	0.619047619	0
Diflunisal	CHRNB2	0.19047619	0	0.19047619	0
Diflunisal	GLUD1	0.047619048	0	0.047619048	0
Diflunisal	PDE4B	0.5	0.5	0	0
Diflunisal	PLA2G3	0.19047619	0	0.19047619	0
Diflunisal	NLGN1	0.19047619	0	0.19047619	0
Diflunisal	COPS7A	0.476190476	0	0.476190476	0
Diflunisal	CALM2	0.219	0	0	0.219
Diflunisal	SDHD	0.047619048	0	0.047619048	0
Diflunisal	ALOXE3	0.19047619	0	0.19047619	0
Diflunisal	PTGS2	1	1	1	0.813
Diflunisal	CHRNA7	0.19047619	0	0.19047619	0
Diflunisal	OPRD1	0.095238095	0	0.095238095	0
Diflunisal	NR1H4	0.5	0.5	0	0
Diflunisal	PRKAG3	0.571428571	0	0.571428571	0
Diflunisal	LIPA	0.163	0	0	0.163
Diflunisal	PLA2G2A	0.428571429	0	0.428571429	0
Diflunisal	OXTR	0.19047619	0	0.19047619	0
Diflunisal	CBR1	0.19047619	0	0.19047619	0
Diflunisal	PRKAB2	0.571428571	0	0.571428571	0
Diflunisal	ARSD	0.17	0	0	0.17
Diflunisal	PLA2G2E	0.142857143	0	0.142857143	0
Diflunisal	HSPA5	0.571428571	0	0.571428571	0
Diflunisal	DDC	0.340238095	0	0.19047619	0.185
Diflunisal	APOA5	0.19047619	0	0.19047619	0
Diflunisal	CCM2L	0.619047619	0	0.619047619	0
Diflunisal	PANX1	0.047619048	0	0.047619048	0
Diflunisal	CNTNAP4	0.19047619	0	0.19047619	0
Diflunisal	WNT11	0.619047619	0	0.619047619	0
Diflunisal	THBD	0.428571429	0	0.428571429	0
Diflunisal	HBZ	0.155	0	0	0.155
Diflunisal	NR3C1	0.5	0.5	0	0
Diflunisal	ATP5D	0.095238095	0	0.095238095	0
Diflunisal	PTGES	0.19047619	0	0.19047619	0
Diflunisal	POMT2	0.163	0	0	0.163
Diflunisal	SCN4A	0.047619048	0	0.047619048	0
Diflunisal	CA1	1	1	0	0
Diflunisal	PTGR2	0.428571429	0	0.428571429	0
Diflunisal	DRD1	0.19047619	0	0.19047619	0
Diflunisal	ADORA1	0.19047619	0	0.19047619	0
Diflunisal	NFKB2	0.571428571	0	0.571428571	0
Diflunisal	RYR3	0.19047619	0	0.19047619	0
Diflunisal	MMRN2	0.19047619	0	0.19047619	0
Diflunisal	AKR1C1	0.661428571	0	0.571428571	0.21
Diflunisal	ALOX15	0.619047619	0	0.619047619	0
Diflunisal	CD46	0.19047619	0	0.19047619	0
Diflunisal	P2RY1	0.19047619	0	0.19047619	0
Diflunisal	FAM213B	0.19047619	0	0.19047619	0
Diflunisal	HEG1	0.619047619	0	0.619047619	0
Diflunisal	SOD1	0.19047619	0	0.19047619	0
Diflunisal	RELN	0.19047619	0	0.19047619	0
Diflunisal	MAPK9	0.619047619	0	0.619047619	0
Diflunisal	AGER	0.19047619	0	0.19047619	0
Diflunisal	TNFRSF11A	0.19047619	0	0.19047619	0
Diflunisal	HTR1B	0.095238095	0	0.095238095	0
Diflunisal	SHANK3	0.19047619	0	0.19047619	0
Diflunisal	PTGES3	0.354809524	0	0.19047619	0.203
Diflunisal	RAD51C	0.156	0	0	0.156
Diflunisal	RORC	0.5	0.5	0	0
Diflunisal	INS	0.619047619	0	0.619047619	0
Diflunisal	ZBTB8B	0.169	0	0	0.169
Diflunisal	RGN	0.19047619	0	0.19047619	0
Diflunisal	SIGMAR1	0.095238095	0	0.095238095	0
Diflunisal	IL1RN	0.19047619	0	0.19047619	0
Diflunisal	CHRM1	0.095238095	0	0.095238095	0
Diflunisal	AKR1C2	0.660142857	0	0.571428571	0.207
Diflunisal	UGT1A1	0.714285714	0	0.047619048	0.7
Diflunisal	PLA2G4A	0.142857143	0	0.142857143	0
Diflunisal	HSPA1A	0.095238095	0	0.095238095	0
Diflunisal	VEGFA	0.19047619	0	0.19047619	0
Diflunisal	GRIN1	0.19047619	0	0.19047619	0
Diflunisal	TPMT	0.047619048	0	0.047619048	0
Diflunisal	SLC11A2	0.19047619	0	0.19047619	0
Diflunisal	AOC2	0.418	0	0	0.418
Diflunisal	NR1I3	0.5	0.5	0	0
Diflunisal	OGDH	0.047619048	0	0.047619048	0
Diflunisal	MID1IP1	0.19047619	0	0.19047619	0
Diflunisal	SCN1A	0.047619048	0	0.047619048	0
Diflunisal	XCL1	0.19047619	0	0.19047619	0
Diflunisal	CAV1	0.476190476	0	0.476190476	0
Diflunisal	ZNF622	0.228	0	0	0.228
Diflunisal	PRKAG1	0.571428571	0	0.571428571	0
Diflunisal	ENSG00000108825	0.203	0	0	0.203
Diflunisal	AVPR1A	0.619047619	0	0.619047619	0
Diflunisal	SCN5A	0.047619048	0	0.047619048	0
Diflunisal	KHK	0.19047619	0	0.19047619	0
Diflunisal	LMNA	0.5	0.5	0	0
Diflunisal	RARG	0.095238095	0	0.095238095	0
Diflunisal	SLC27A1	0.19047619	0	0.19047619	0
Diflunisal	ATF2	0.19047619	0	0.19047619	0
Diflunisal	PTGS1	1	1	1	0.8
Diflunisal	LGALS9	0.19047619	0	0.19047619	0
Diflunisal	MPO	0.142857143	0	0.142857143	0
Diflunisal	KCNA1	0.095238095	0	0.095238095	0
Diflunisal	UGT1A10	0.764285714	0	0.142857143	0.725
Diflunisal	UGT1A9	0.142857143	0	0.142857143	0
Diflunisal	SLC17A6	0.15	0	0	0.15
Diflunisal	PIBF1	0.19047619	0	0.19047619	0
Diflunisal	CRHR2	0.19047619	0	0.19047619	0
Diflunisal	HPGDS	0.19047619	0	0.19047619	0
Diflunisal	HMGCR	0.047619048	0	0.047619048	0
Diflunisal	SLC26A6	0.19047619	0	0.19047619	0
Diflunisal	MAPK3	0.142857143	0	0.142857143	0
Diflunisal	HSPA2	0.095238095	0	0.095238095	0
Diflunisal	ALDOB	0.19047619	0	0.19047619	0
Diflunisal	SCN8A	0.047619048	0	0.047619048	0
Diflunisal	GABRG1	0.095238095	0	0.095238095	0
Diflunisal	KCNA2	0.095238095	0	0.095238095	0
